,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,REGISTRY_ID,REPORTING_YEAR,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
130,"OLDCASTLE LAWN AND GARDEN, INC.",29.826116,-81.659215,http://echo.epa.gov/detailed-facility-report?fid=110043694106,110043694106,2013,TRIS,3200WLDCSTPBX46,Lead compounds,0.0,Pounds,,
131,COASTAL AN OLDCASTLE CO,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110067425806,110067425806,2017,TRIS,32219LDCST5959S,Lead,0.005,Pounds,,
132,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2017,TRIS,32809VLVLN1929D,Hexane,0.0,Pounds,,
133,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2015,TRIS,32236RCHHLWESTB,Dicyclopentadiene,209.0,Pounds,,
134,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2013,TRIS,32206JNSCH1433T,Chlorine,6.0,Pounds,,
135,"OLDCASTLE LAWN AND GARDEN, INC.",29.826116,-81.659215,http://echo.epa.gov/detailed-facility-report?fid=110043694106,110043694106,2010,TRIS,3200WLDCSTPBX46,Lead compounds,0.0,Pounds,,
136,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2014,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,1.9,Pounds,,
137,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,110022424296,2010,TRIS,32205NCHRG2121H,Lead compounds,806.0,Pounds,,
138,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Lead compounds,70.0,Pounds,,
139,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2009,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
140,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Formic acid,0.0,Pounds,,
141,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2011,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
142,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2016,TRIS,32771SFTYK6CENT,Zinc compounds,0.0,Pounds,,
143,"PORT CONSOLIDATED, INC.",30.36735,-81.63417,http://echo.epa.gov/detailed-facility-report?fid=110046123574,110046123574,2013,TRIS,3220WPRTCN452BE,Zinc compounds,0.0,Pounds,,
144,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,TRIS,32205NNCMP2051N,Hydrochloric acid,427.0,Pounds,,
145,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2017,TRIS,32808FRTLY2800S,Nitric acid,0.0,Pounds,,
146,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2012,TRIS,32236RCHHLWESTB,Dicyclopentadiene,365.0,Pounds,,
147,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2012,TRIS,32236RCHHLWESTB,Methyl methacrylate,124.0,Pounds,,
148,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2017,TRIS,32236RCHHLWESTB,Maleic anhydride,258.0,Pounds,,
149,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,28.516848,-81.38330500000002,http://echo.epa.gov/detailed-facility-report?fid=110031269106,110031269106,2014,TRIS,3280WGRNTS435WE,Lead compounds,0.0,Pounds,,
150,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2012,TRIS,32809VLVLN1929D,Zinc compounds,0.0,Pounds,,
151,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Sulfuric acid,15000.0,Pounds,,
152,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Methanol,259.0,Pounds,,
153,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2014,TRIS,32206WNSCR1035T,Polycyclic aromatic compounds -- TRI,3.5,Pounds,,
154,CHEMICAL SYSTEMS OF ORLANDO INCORPORATED,28.723333,-81.582306,http://echo.epa.gov/detailed-facility-report?fid=110000363008,110000363008,2009,TRIS,32798CHMCL6429W,Nitric acid,0.0,Pounds,,
155,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2012,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
156,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Benzo[ghi]perylene,2.0,Pounds,,
157,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2017,TRIS,32771LCLRM2531J,Styrene,1600.0,Pounds,,
158,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2010,TRIS,32771CRPPP31BRW,Manganese,0.0,Pounds,,
159,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2013,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
160,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Manganese compounds,150.0,Pounds,,
161,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Chlorine dioxide,71.0,Pounds,,
162,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0013640999999999998,Pounds,,
163,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2010,TRIS,3281WCRDRR519CA,Lead,0.00116,Pounds,,
164,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2010,TRIS,32206WNSCR1035T,Benzo[ghi]perylene,0.0,Pounds,,
165,AIRGAS USA LLC,30.343605,-81.749234,http://echo.epa.gov/detailed-facility-report?fid=110000362189,110000362189,2016,TRIS,32254RPRDS5837W,Ethylene,2162.0,Pounds,,
166,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2012,TRIS,32208SCMGL601CR,"Certain glycol ethers, a limited set -- TRI",5.0,Pounds,,
167,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2013,TRIS,32205NNCMP2051N,Chlorine,500.0,Pounds,,
168,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2016,TRIS,32206JNSCH1433T,Chlorine,4.0,Pounds,,
169,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2014,TRIS,32205MTLCN1100N,Lead,0.0,Pounds,,
170,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2012,TRIS,32205MTLCN1100N,Sulfuric acid,584.0,Pounds,,
171,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2017,TRIS,32043TMKRF914HA,Polycyclic aromatic compounds -- TRI,2.3,Pounds,,
172,LAYNE INLINER LLC,28.803967999999998,-81.294315,http://echo.epa.gov/detailed-facility-report?fid=110005637329,110005637329,2012,TRIS,32771LCLRM2531J,Styrene,1660.0,Pounds,,
173,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2010,TRIS,32254PPRSN155EL,Nitric acid,0.0,Pounds,,
174,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2016,TRIS,32809VLVLN1929D,Xylene,0.0,Pounds,,
175,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2013,TRIS,32771SFTYK6CENT,Polycyclic aromatic compounds -- TRI,0.0,Pounds,,
176,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Chlorine,105.0,Pounds,,
177,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,TRIS,32236RCHHLWESTB,Maleic anhydride,249.0,Pounds,,
178,CEMEX ATLANTA AVENUE,28.52528,-81.38313000000002,http://echo.epa.gov/detailed-facility-report?fid=110067130893,110067130893,2015,TRIS,3280WTLNTV146AT,Lead compounds,0.0,Pounds,,
179,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2017,TRIS,3217WPRTCN11WAS,"1,2,4-Trimethylbenzene",0.0,Pounds,,
180,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,TRIS,32078GRGPCSTATE,Formaldehyde,13084.0,Pounds,,
181,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2014,TRIS,32254PPRSN155EL,Methanol,240.0,Pounds,,
182,"PORT CONSOLIDATED, INC.",30.36735,-81.63417,http://echo.epa.gov/detailed-facility-report?fid=110046123574,110046123574,2012,TRIS,3220WPRTCN452BE,Zinc compounds,0.0,Pounds,,
183,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2009,TRIS,32254PPRSN155EL,Methanol,0.0,Pounds,,
184,ANUVIA,28.733535999999997,-81.621729,http://echo.epa.gov/detailed-facility-report?fid=110070070550,110070070550,2017,TRIS,3279WNVXXX6751W,Ammonia,0.0,Pounds,,
185,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2009,TRIS,32205NNCMP2051N,Chromium compounds -- TRI,0.0,Pounds,,
186,ARGOS USA,29.643887,-82.326252,http://echo.epa.gov/detailed-facility-report?fid=110005586277,110005586277,2015,TRIS,3260WGNSVL924SU,Lead,0.081,Pounds,,
187,HANSON PIPE & PRECAST - GREEN COVE SPRINGS,29.971225,-81.677308,http://echo.epa.gov/detailed-facility-report?fid=110022411184,110022411184,2010,TRIS,32043HPPGR419US,Lead,0.17,Pounds,,
188,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,TRIS,32208SCMGL601CR,Ammonia,1759.0,Pounds,,
189,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2017,TRIS,32205MTLCN1100N,"Certain glycol ethers, a limited set -- TRI",50582.0,Pounds,,
190,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Methanol,284.0,Pounds,,
191,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Hydrochloric acid,64000.0,Pounds,,
192,"SWISHER INTERNATIONAL, INC.",30.353659999999998,-81.64669,http://echo.epa.gov/detailed-facility-report?fid=110002102634,110002102634,2010,TRIS,32206SWSHR459E1,"Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, (S)-, and salts",250.0,Pounds,,
193,ARGOS GREEN COVE SPRINGS,29.966864,-81.67416999999998,http://echo.epa.gov/detailed-facility-report?fid=110070549432,110070549432,2018,TRIS,3204WRGSGR423HI,Lead,0.04,Pounds,,
194,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2017,TRIS,32219LDCST5995S,Lead compounds,0.0,Pounds,,
195,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2018,TRIS,32809VLVLN1929D,Benzene,0.0,Pounds,,
196,HANSON PIPE & PRECAST - GREEN COVE SPRINGS,29.971225,-81.677308,http://echo.epa.gov/detailed-facility-report?fid=110022411184,110022411184,2017,TRIS,32043HPPGR419US,Lead,0.01817,Pounds,,
197,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2012,TRIS,32208NTDST6825E,Lead compounds,0.36,Pounds,,
198,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2016,TRIS,32206PRTCN151TA,Hexane,0.0,Pounds,,
199,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2009,TRIS,32236RCHHLWESTB,Methyl methacrylate,0.0,Pounds,,
200,"PORT CONSOLIDATED, INC.",30.36735,-81.63417,http://echo.epa.gov/detailed-facility-report?fid=110046123574,110046123574,2016,TRIS,3220WPRTCN452BE,Zinc compounds,0.0,Pounds,,
201,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2010,TRIS,32771CRPPP31BRW,Chromium,0.0,Pounds,,
202,AIRGAS USA LLC,30.343605,-81.749234,http://echo.epa.gov/detailed-facility-report?fid=110000362189,110000362189,2013,TRIS,32254RPRDS5837W,Ethylene,2140.8,Pounds,,
203,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2018,TRIS,3217WPRTCN11WAS,Naphthalene,0.0,Pounds,,
204,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Cumene,195.0,Pounds,,
205,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Acetaldehyde,38000.0,Pounds,,
206,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2009,TRIS,32771CRPPP31BRW,Chromium,0.0,Pounds,,
207,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2013,TRIS,32602PCRNC5002S,Chloromethane,52.0,Pounds,,
208,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2010,TRIS,32236RCHHLWESTB,Ethylene glycol,263.0,Pounds,,
209,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2017,TRIS,32205NNCMP2051N,Formaldehyde,35.0,Pounds,,
210,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,TRIS,32208SCMGL601CR,Hydrochloric acid,12.0,Pounds,,
211,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2011,TRIS,32206WNSCR1035T,Polycyclic aromatic compounds -- TRI,3.9,Pounds,,
212,VCNA PRESTIGE CONCRETE-GREEN COVE SPRINGS,29.961761,-81.673796,http://echo.epa.gov/detailed-facility-report?fid=110060261130,110060261130,2018,TRIS,3204WVCNPR1219C,Lead,0.016359000000000002,Pounds,,
213,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2012,TRIS,32205MTLCN1100N,Lead,0.0,Pounds,,
214,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2014,TRIS,32209LNGLF2198W,Nitric acid,0.0,Pounds,,
215,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2017,TRIS,32206WNSCR1035T,Copper compounds -- TRI,0.0,Pounds,,
216,ARGOS USA,29.643887,-82.326252,http://echo.epa.gov/detailed-facility-report?fid=110005586277,110005586277,2017,TRIS,3260WGNSVL924SU,Lead,0.31,Pounds,,
217,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2013,TRIS,32206PRTCN151TA,Ethylbenzene,0.0,Pounds,,
218,AIRGAS USA LLC,30.343605,-81.749234,http://echo.epa.gov/detailed-facility-report?fid=110000362189,110000362189,2012,TRIS,32254RPRDS5837W,Ethylene,3235.0,Pounds,,
219,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Nitrate compounds -- TRI,0.0,Pounds,,
220,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Hydrogen sulfide,41000.0,Pounds,,
221,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Phthalic anhydride,38.0,Pounds,,
222,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2014,TRIS,32602PCRNC5002S,Ethylene glycol,10.0,Pounds,,
223,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2018,TRIS,32771CRPPP31BRW,Chromium,0.0,Pounds,,
224,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2016,TRIS,32078GRGPCSTATE,Acetaldehyde,35300.0,Pounds,,
225,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2010,TRIS,32205NNCMP2051N,Copper compounds -- TRI,0.0,Pounds,,
226,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2016,TRIS,32205NNCMP2051N,Propionaldehyde,134.0,Pounds,,
227,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2010,TRIS,32236RCHHLWESTB,Methanol,186.0,Pounds,,
228,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Allylamine,39.8,Pounds,,
229,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2018,TRIS,32798WRGRC6445W,Dazomet,0.0,Pounds,,
230,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,110022424296,2013,TRIS,32205NCHRG2121H,Lead compounds,100.5,Pounds,,
231,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2017,TRIS,32771CRPPP31BRW,Copper,0.0,Pounds,,
232,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2017,TRIS,32205MTLCN1100N,Lead,0.0,Pounds,,
233,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2013,TRIS,32206PRTCN151TA,Methyl tert-butyl ether,0.0,Pounds,,
234,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2009,TRIS,32205NNCMP2051N,Ammonia,0.0,Pounds,,
235,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2009,TRIS,32205NNCMP2051N,Copper compounds -- TRI,0.0,Pounds,,
236,"HUBBELL LENOIR CITY, INC",29.652666999999997,-81.687667,http://echo.epa.gov/detailed-facility-report?fid=110000361741,110000361741,2015,TRIS,32178CDRSYAIRPO,Diisocyanates -- TRI,0.0,Pounds,,
237,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2014,TRIS,32205MTLCN1100N,Hydrofluoric acid,119.0,Pounds,,
238,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2010,TRIS,32205MTLCN1100N,Manganese,1.0,Pounds,,
239,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2016,TRIS,32254PPRSN155EL,Xylene,0.0,Pounds,,
240,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Benzo[ghi]perylene,1.9,Pounds,,
241,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2014,TRIS,32602PCRNC5002S,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
242,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Hexane,1091.0,Pounds,,
243,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2015,TRIS,32205NNCMP2051N,Copper compounds -- TRI,0.0,Pounds,,
244,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2012,TRIS,32206PRTCN151TA,Toluene,0.0,Pounds,,
