,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,PWSID,PWS_NAME,CITY_SERVED,STATE,STATE_NAME,PWS_TYPE_CODE,PWS_TYPE_SHORT,SOURCE_WATER,PWS_SIZE,POPULATION_SERVED_COUNT,FISCAL_YEAR,VIOLATION_NAME,VIOLATION_ID,RULE_NAME,BEGIN_YEAR,END_YEAR,RTC_YEAR,ACUTE_HEALTH_BASED,HEALTH_BASED,MONITORING_REPORTING,PUBLIC_NOTIF_OTHER
332,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2020,"MCL, Average",20180004676,St2 DBP,2018,2018.0,,N,Y,N,N
333,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2011,"Monitoring, Routine Major (TCR)",20110003421,TCR,2011,2011.0,2011.0,N,N,Y,N
334,BRIGHTWOOD MANOR MHP,28.75737,-81.52559000000002,http://echo.epa.gov/detailed-facility-report?fid=110012913311,FL3480114,BRIGHTWOOD MANOR MHP,APOPKA,FL,Florida,CWS,Community,GW,Very Small,420,2014,CCR Complete Failure to Report,20050000329,CCR,2004,,,N,N,N,Y
335,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100001684,Other IOC,2008,2011.0,2013.0,N,N,Y,N
336,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100001683,Other IOC,2008,2011.0,2013.0,N,N,Y,N
337,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100001682,Other IOC,2008,2011.0,2013.0,N,N,Y,N
338,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100001876,Other IOC,2008,2011.0,2013.0,N,N,Y,N
339,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100001877,Other IOC,2008,2011.0,2013.0,N,N,Y,N
340,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100001986,Other IOC,2008,2011.0,2013.0,N,N,Y,N
341,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100002085,Other IOC,2008,2011.0,2013.0,N,N,Y,N
342,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100002169,Other IOC,2008,2011.0,2013.0,N,N,Y,N
343,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100002246,Other IOC,2008,2011.0,2013.0,N,N,Y,N
344,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2013,"Monitoring, Regular",20100002247,Other IOC,2008,2011.0,2013.0,N,N,Y,N
345,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2011,Follow-up Or Routine LCR Tap M/R,20100001781,LCR,2007,,2011.0,N,N,Y,N
346,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190012950,St2 DBP,2019,2019.0,,N,Y,N,N
347,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190012879,St2 DBP,2019,2019.0,,N,Y,N,N
348,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20180004676,St2 DBP,2018,2018.0,,N,Y,N,N
349,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190005480,St2 DBP,2019,2019.0,,N,Y,N,N
350,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190005882,St2 DBP,2019,2019.0,,N,Y,N,N
351,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20180000007,St2 DBP,2017,2017.0,,N,Y,N,N
352,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190009143,St2 DBP,2019,2019.0,,N,Y,N,N
353,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190009142,St2 DBP,2019,2019.0,,N,Y,N,N
354,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20180009051,St2 DBP,2018,2018.0,,N,Y,N,N
355,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20180012561,St2 DBP,2018,2018.0,,N,Y,N,N
356,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190010971,St2 DBP,2019,2019.0,,N,Y,N,N
357,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20190010904,St2 DBP,2019,2019.0,,N,Y,N,N
358,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,PN Violation for NPDWR Violation,20160006041,PN rule,2014,,,N,N,N,Y
359,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2019,"MCL, Average",20180010921,St2 DBP,2018,2018.0,,N,Y,N,N
360,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2011,"Monitoring, Routine Major (TCR)",20110004717,TCR,2011,2011.0,2013.0,N,N,Y,N
361,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2011,"Monitoring, Routine Major (TCR)",20110004578,TCR,2011,2011.0,2013.0,N,N,Y,N
362,"YUKON INDUSTRIES, LTD.",30.233340000000002,-81.700313,http://echo.epa.gov/detailed-facility-report?fid=110006778852,FL2160601,"YUKON INDUSTRIES, LTD.",JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,40,2011,"Monitoring, Routine Major (TCR)",20110004579,TCR,2011,2011.0,,N,N,Y,N
363,JACKSONVILLE UNIVERSITY,30.35342,-81.604505,http://echo.epa.gov/detailed-facility-report?fid=110020959177,FL2160568,JACKSONVILLE UNIVERSITY,JACKSONVILLE,FL,Florida,CWS,Community,GW,Medium,3480,2014,CCR Inadequate Reporting,20040000176,CCR,2003,,,N,N,N,Y
364,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2020,"MCL, Average",20190012879,St2 DBP,2019,2019.0,,N,Y,N,N
365,BRIGHTWOOD MANOR MHP,28.75737,-81.52559000000002,http://echo.epa.gov/detailed-facility-report?fid=110012913311,FL3480114,BRIGHTWOOD MANOR MHP,APOPKA,FL,Florida,CWS,Community,GW,Very Small,420,2011,CCR Complete Failure to Report,20050000329,CCR,2004,,,N,N,N,Y
366,TROUT RIVER MOBILE HOME PARK,30.41607,-81.73501,http://echo.epa.gov/detailed-facility-report?fid=110013194177,FL2161192,TROUT RIVER MOBILE HOME PARK,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,60,2011,CCR Inadequate Reporting,20040000179,CCR,2003,,,N,N,N,Y
367,"YUKON INDUSTRIES, LTD.",30.233340000000002,-81.700313,http://echo.epa.gov/detailed-facility-report?fid=110006778852,FL2160601,"YUKON INDUSTRIES, LTD.",JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,40,2015,"Monitoring, Routine Major (TCR)",20110004579,TCR,2011,2011.0,,N,N,Y,N
368,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2011,Follow-up Or Routine LCR Tap M/R,20110004225,LCR,2011,,2013.0,N,N,Y,N
369,COUNTRY SQUIRE MOBILE HOME PK,28.99248,-81.53888,http://echo.epa.gov/detailed-facility-report?fid=110013195808,FL3350249,COUNTRY SQUIRE MOBILE HOME PK,PAISLEY,FL,Florida,CWS,Community,GW,Very Small,240,2013,CCR Inadequate Reporting,20030005449,CCR,2003,,2013.0,N,N,N,Y
370,COUNTRY SQUIRE MOBILE HOME PK,28.99248,-81.53888,http://echo.epa.gov/detailed-facility-report?fid=110013195808,FL3350249,COUNTRY SQUIRE MOBILE HOME PK,PAISLEY,FL,Florida,CWS,Community,GW,Very Small,240,2013,Follow-up Or Routine LCR Tap M/R,20050006359,LCR,2004,,2014.0,N,N,Y,N
371,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2020,"MCL, Average",20190009142,St2 DBP,2019,2019.0,,N,Y,N,N
372,R. C. WILLIS WTP (CITY OF PALATKA),29.6525,-81.681667,http://echo.epa.gov/detailed-facility-report?fid=110000509762,FL2544260,R. C. WILLIS WTP (CITY OF PALATKA),PALATKA,FL,Florida,CWS,Community,GW,Large,11900,2020,"MCL, Average",20190012950,St2 DBP,2019,2019.0,,N,Y,N,N
373,ZELLWOOD STATION WWTF,28.713272999999997,-81.58319300000002,http://echo.epa.gov/detailed-facility-report?fid=110012912633,FL3481506,ZELLWOOD STATION (CONSEC),ZELLWOOD,FL,Florida,CWS,Community,GW,Small,2571,2020,"Monitoring, Routine (RTCR)",20200003508,RTCR,2020,2020.0,,N,N,Y,N
374,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2012,"Monitoring, Routine Major (TCR)",20110004717,TCR,2011,2011.0,2013.0,N,N,Y,N
375,BRIARWOOD ESTATES MHP,30.403540000000003,-81.74271999999998,http://echo.epa.gov/detailed-facility-report?fid=110013194319,FL2160110,SUNNY PINES,JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,80,2012,"Monitoring, Routine Major (TCR)",20110004578,TCR,2011,2011.0,2013.0,N,N,Y,N
376,"YUKON INDUSTRIES, LTD.",30.233340000000002,-81.700313,http://echo.epa.gov/detailed-facility-report?fid=110006778852,FL2160601,"YUKON INDUSTRIES, LTD.",JACKSONVILLE,FL,Florida,CWS,Community,GW,Very Small,40,2012,"Monitoring, Routine Major (TCR)",20110004579,TCR,2011,2011.0,,N,N,Y,N
377,CAMP TRACEY,30.33042,-81.58752,http://echo.epa.gov/detailed-facility-report?fid=110013193515,FL2024897,CAMP TRACEY,GLEN ST. MARY,FL,Florida,CWS,Community,GW,Very Small,30,2012,CCR Inadequate Reporting,20040000201,CCR,2003,,2013.0,N,N,N,Y
378,ZELLWOOD STATION WWTF,28.713272999999997,-81.58319300000002,http://echo.epa.gov/detailed-facility-report?fid=110012912633,FL3481506,ZELLWOOD STATION (CONSEC),ZELLWOOD,FL,Florida,CWS,Community,GW,Small,2571,2020,Follow-up Or Routine LCR Tap M/R,20070007134,LCR,2007,,,N,N,Y,N
